Date,^GSPC,^FCHI,AAPL,TTE.PA
2016-05-20,2052.320068359375,4353.89990234375,21.67679786682129,23.82257652282715
2016-05-23,2048.0400390625,4325.10009765625,21.952260971069336,23.481901168823242
2016-05-24,2076.06005859375,4431.52001953125,22.28690528869629,23.883506774902344
2016-05-25,2090.5400390625,4481.64013671875,22.67845916748047,24.412534713745117
2016-05-26,2090.10009765625,4512.64013671875,22.858304977416992,24.39037322998047
2016-05-27,2099.06005859375,4514.740234375,22.844640731811523,24.318363189697266
2016-05-31,2096.949951171875,4505.6201171875,22.73310089111328,24.1937198638916
2016-06-01,2099.330078125,4475.39013671875,22.414384841918945,23.836429595947266
2016-06-02,2105.260009765625,4466.0,22.245925903320312,23.454195022583008
2016-06-03,2099.1298828125,4421.77978515625,22.29145050048828,23.42926788330078
2016-06-06,2109.409912109375,4423.3798828125,22.453083038330078,23.867677688598633
2016-06-07,2112.1298828125,4475.85986328125,22.544145584106445,24.598344802856445
2016-06-08,2119.1201171875,4448.72998046875,22.523656845092773,24.376333236694336
2016-06-09,2115.47998046875,4405.60986328125,22.68528938293457,24.08125877380371
2016-06-10,2096.070068359375,4306.72021484375,22.498615264892578,23.634418487548828
2016-06-13,2079.06005859375,4227.02001953125,22.159414291381836,23.314048767089844
2016-06-14,2075.320068359375,4130.330078125,22.186735153198242,22.513126373291016
2016-06-15,2071.5,4171.580078125,22.11388397216797,22.7154598236084
2016-06-16,2077.989990234375,4153.009765625,22.20722007751465,22.75200653076172
2016-06-17,2071.219970703125,4193.830078125,21.701845169067383,23.190399169921875
2016-06-20,2083.25,4340.759765625,21.649486541748047,24.011001586914062
2016-06-21,2088.89990234375,4367.240234375,21.83387565612793,24.17961883544922
2016-06-22,2085.449951171875,4380.02978515625,21.751924514770508,24.18524169921875
2016-06-23,2113.320068359375,4465.89990234375,21.877124786376953,24.556190490722656
2016-06-24,2037.4100341796875,4106.72998046875,21.262481689453125,22.830686569213867
2016-06-27,2000.5400390625,4030.300048828125,20.9528751373291,22.664878845214844
2016-06-28,2036.0899658203125,4088.85009765625,21.305728912353516,23.263469696044922
2016-06-29,2070.77001953125,4195.31982421875,21.490123748779297,24.140274047851562
2016-06-30,2098.860107421875,4237.47998046875,21.763307571411133,24.381959915161133
